EJERCICIO;GASTO/INGRESO;CAPITULO;ARTICULO;CONCEPTO;SUBCONCEPTO;DESCRIPCION CORTA;DESCRIPCION LARGA
2021;I;4;41;412;412003;U.P.D. Calatayud;Unidad de Promoción y Desarrollo de Calatayud
2021;I;4;41;412;412009;Otras Subv. INAEM;Otras subvenciones Instituto Aragonés de Empleo
2021;I;4;41;413;;INEM Serv. Público Empleo;Servicio Público de Empleo Estatal (INEM)
2021;I;4;41;413;413000;Conf. Sectorial de Empleo;Conferencia Sectorial de Empleo
2021;I;4;41;413;413001;Trab Ctros Nac Form.Ocup;Planes trabajo Centros Nacionales Formación Ocup.
2021;I;4;41;413;413003;Otras Subv. INEM;Otras subv del Servicio Público de Empleo Estatal
2021;I;4;41;413;413004;Ayud. textil y confeccion;Ayudas para adaptación laboral textil y confección
2021;I;4;41;416;;Inst. Nacional de Consumo;Instituto Nacional de Consumo
2021;I;4;41;416;416000;Asociaciones Consumidores;Asociaciones de Consumidores
2021;I;4;41;416;416009;Otras subv Ins.Nac.Consum;Otras subvenciones Instituto Nacional de Consumo
2021;I;4;41;419;;Otros OO.AA.;Otros Organismos Autónomos
2021;I;4;41;419;419000;C.S.D.: Fto activ. depor.;Centro Superior Deportes: Fomento actividad depor.
2021;I;4;41;419;419001;INJUVE: Asoc. juveniles;Instituto de la Juventud: Asociaciones juveniles
2021;I;4;41;419;419002;Música:Ins.N,Art Esc.y M.;Inst. Nacional Artes Escénicas y Música: Música
2021;I;4;41;419;419003;Teatro:Ins.N,Art Esc.y M.;Inst. Nacional Artes Escénicas y Música: Teatro
2021;I;4;41;419;419004;Instituto de la Mujer;Instituto de la Mujer
2021;I;4;41;419;419005;Instituto de la Juventud;Instituto de la Juventud
2021;I;4;41;419;419006;Instituto Carlos III;Instituto Carlos III
2021;I;4;41;419;419007;INAP;Instituto Nacional de Administración Pública INAP
2021;I;4;41;419;419008;Otras subv. juventud;Otras subvenciones de juventud
2021;I;4;41;419;419009;Conv.AEMPS Jorn.Insp.Farm;Conv. AEMPS Jornadas Inspecc. Farmacéutica
2021;I;4;41;419;419010;Prog. Educativos Europeos;Programas Educativos Europeos
2021;I;4;41;419;419011;INIA;Instituto Nacional Investigación y Tecnología Agra
2021;I;4;41;419;419012;Instituto reestruct mineria del carbón;Instituto reestruct mineria del carbón
2021;I;4;42;;;Subv Seguridad Social;Subvenciones de la Seguridad Social
2021;I;4;42;420;;Inst.Nac.Gestión Sanitar.;Instituto Nacional de Gestión Sanitaria
2021;I;4;42;420;420000;Prog Ahorro incap. temp.;Fondo programa de Ahorro e incapacidad temporal
2021;I;4;42;420;420001;Comp. asistenc. sanitaria;Compens. asistencia sanitaria conting. prof.
2021;I;4;42;420;420002;Gest.IT y pr. corta dur.;Prog.Estrateg.Gestión IT y comport. proc corta dur
2021;I;4;42;421;;IMSERSO;Inst. de Mayores y Serv Sociales (IMSERSO)
2021;I;4;42;421;421001;Plan Acc. Dependencia;Plan Acción a favor de pers. situación dependencia
2021;I;4;42;422;;TESORERIA GENERAL DE LA SEGURIDAD SOCIAL;Tesorería General de la Seguridad Social
2021;I;4;42;422;422000;Formación Profesional para el Empleo;Formación Profesional para el Empleo
2021;I;4;44;;;De Empresas,Entes Públic.;De Empresas Públicas y otros Entes Públicos
2021;I;4;44;440;;De Empresas,Entes Públic.;De Empresas Públicas y otros Entes Públicos
2021;I;4;44;440;440001;De IDAE fmto. ahorro ener;De IDAE para el  fomento ahorro energético
2021;I;4;44;440;440002;Transferencia UNIZAR;Transferencia de la Universidad de Zaragoza
2021;I;4;44;440;440003;Transf. Inst. Investigación Sanitaria de Aragón;Transf. Inst. Investigación Sanitaria de Aragón
2021;I;4;44;440;440009;Otras de Empr.,Entes Públ;Otras subv. de Empresas Públicas y Entes Públicos
2021;I;4;45;;;De Comunidades Autónomas;De Comunidades Autónomas
2021;I;4;45;450;;De la C. A. de Aragón;De la Comunidad Autónoma de Aragón
2021;I;4;45;450;450000;Trans. C. A. de Aragón;Transferencias de la Comunidad Autónoma de Aragón
2021;I;4;45;450;450002;Aport. Dptos DGA:Infr. ce;Aport Departamentos DGA:infraestructuras centros
2021;I;4;45;450;450005;Transf. Gestión Unificada;Transferencias por Gestión Unificada
2021;I;4;45;450;450008;Aportac. Dptos D.G.A.;Aportaciones Departamentos D.G.A.
2021;I;4;46;;;De Corporaciones Locales;De Corporaciones Locales
2021;I;4;46;460;;De Diputaciones Provic.;De Diputaciones Provinciales
2021;I;4;46;460;460000;De la D.P. Huesca;Transf. de la Diputación Provincial de Huesca
2021;I;4;46;460;460001;De la D.P. Zaragoza;Transf. de la Diputación Provincial de Zaragoza
2021;I;4;46;460;460002;De la D.P. Teruel;Transf. de la Diputación Provincial de Teruel
2021;I;4;46;460;460003;D.P.H. Decreto 94/1991;Transf. Diputación Prov. Huesca Decreto 94/1991
2021;I;4;46;460;460009;Otras subv. Diputac.Prov.;Otras subvenciones de Diputaciones Provinciales
2021;I;4;46;461;;De Ayuntamientos;De Ayuntamientos
2021;I;4;46;461;461009;Otras subv. Ayuntamientos;Otras subv. Ayuntamientos
2021;I;4;46;462;;De Consejos Comarcales;De Consejos Comarcales
2021;I;4;46;462;462000;De Consejos Comarcales;De Consejos Comarcales
2021;I;4;47;;;De Empresas;De Empresas
2021;I;4;47;470;;Aportaciones de empresas;Aportaciones de empresas
2021;I;4;47;470;470009;Otras subv. empresas;Otras subvenciones de empresas
2021;I;4;47;470;470010;Finan proy investigación;proyectos producción y transferencia conocimiento
2021;I;4;48;;;De fam,ins. sin fin lucro;De Familias e Instituciones sin fines de lucro
2021;I;4;48;480;;Ap. familias y otras inst;Aportaciones de familias y otras instituciones
2021;I;4;48;480;480001;Juegos escolares;Juegos escolares
2021;I;4;48;480;480002;Subv. para I.A.J.;Subvenciones para el I.A.J.
2021;I;4;48;480;480009;Otras subv. familias;Otras subv. familias,instituciones sin fines lucro
2021;I;4;49;;;Del Exterior;Del Exterior
2021;I;4;49;490;;F.E.O.G.A. (Orientación);F.E.O.G.A. (Sección orientación)
2021;I;4;49;490;490000;F.E.O.G.A. (Orientación);F.E.O.G.A. (Sección orientación)
2021;I;4;49;491;;F.E.O.G.A. (Garantía);F.E.O.G.A. (Sección garantía)
2021;I;4;49;491;491000;Agricultura (P.A.C.);Agricultura -Política Agraria Común
2021;I;4;49;491;491009;Agricultura. Otras subv.;Agricultura- Otras subvenciones corrientes
2021;I;4;49;492;;F.E.D.E.R.;Fondo Europeo de Desarrollo Regional
2021;I;4;49;492;492000;F.E.D.E.R. Objetivo 2;Fondo Europeo de Desarrollo Regional. Objetivo 2
2021;I;4;49;492;492001;INTERREG III;Iniciativa Comunitaria INTERREG III
2021;I;4;49;492;492002;FEDER Accion. Innovadoras;F.E.D.ER- Acciones innovadoras
2021;I;4;49;492;492004;FEDER - Acciones FSE;FEDER - Acciones FSE
2021;I;4;49;492;492100;Prog Op. FEDER 2007-2013;Programa Operativo FEDER 2007-2013
2021;I;4;49;492;492101;FEDER 2007-2013 PROY HITO;Programa Operativo FEDER 2007-2013 proyecto HITO
2021;I;4;49;492;492200;Prog Op. FEDER 2014-2020;Programa Operativo FEDER 2014-2020
2021;I;4;49;492;492201;Prog Op. INTERREG V-A-ESPAÑA-FRA-AND 2014-2020;PProg Op. INTERREG V-A-ESPAÑA-FRA-AND 2014-2020
2021;I;4;49;493;;Fondo Social Europeo FSE;Fondo Social Europeo
2021;I;4;49;493;493000;F.S.E. Objetivo 3;Fondo Social Europeo- Objetivo 3
2021;I;4;49;493;493001;I.C. EQUAL;Iniciativa Comunitaria EQUAL
2021;I;4;49;493;493099;FSE Pr. Op. antes 2007;FSE Prog. Operativos anteriores a 2007
2021;I;4;49;493;493100;FSE-Prog. Oper. 2007-2013;Fondo Social Europeo- Programa Operativo 2007-2013
2021;I;4;49;493;493200;FSE-Prog. Oper. 2014-2020;Fondo Social Europeo- Programa Operativo 2014-2020
2021;I;4;49;494;;REACT-UE;REACT-UE
2021;I;4;49;494;494000;REACT-UE;REACT-UE
2021;I;4;49;496;;FEAGA;Fondo Europeo Agrícola de Garantía
2021;I;4;49;496;496000;Agricultura (P.A.C.);Agricultura -Política Agraria Común
2021;I;4;49;496;496001;Plan fruta escolar y lácteos en las escuelas;Plan fruta escolar y lácteos en las escuelas
2021;I;4;49;496;496002;PAC no Intermediación;PAC no Intermediación
2021;I;4;49;496;496009;Agricultura. Otras subv.;Agricultura- Otras subvenciones corrientes
2021;I;4;49;497;;FEADER;Fondo Europeo Agrícola de Desarrollo Rural
2021;I;4;49;497;497000;FEADER;Fondo Europeo Agrícola de Desarrollo Rural
2021;I;4;49;499;;Otras subv. del Exterior;Otras subvenciones del exterior
2021;I;4;49;499;499000;Punto Información Europea;Punto de Información Europea
2021;I;4;49;499;499099;Otras subv. del exterior;Otras subvenciones del exterior
2021;I;5;;;;Ingresos Patrimoniales;Ingresos Patrimoniales
2021;I;5;51;;;I.Antic, Prest.C. y Ava.O;Intereses de Anticip, de Préstamos Con y de Avales
2021;I;5;51;510;;Intereses de Anticipos;Intereses de Anticipos
2021;I;5;51;510;510000;Intereses de Anticipos;Intereses de Anticipos
2021;I;5;51;511;;Intereses de Préstamos Co;Intereses de Préstamos Concedidos
2021;I;5;51;511;511000;Intereses de Préstamos Co;Intereses de Préstamos Concedidos
2021;I;5;51;511;511003;Intereses por prestamos BEI convenio 2013;Intereses por prestamos BEI convenio 2013
2021;I;5;51;511;511004;Intereses por prestamos BEI convenio 2014;Intereses por prestamos BEI convenio 2014
2021;I;5;51;512;;Intereses de Avales Otorg;Intereses de Avales Otorgados
2021;I;5;51;512;512000;Intereses de Avales Otorg;Intereses de Avales Otorgados
2021;I;5;52;;;Intereses de depósitos;Intereses de depósitos
2021;I;5;52;520;;Ingresos financieros;Ingresos financieros
2021;I;5;52;520;520000;Intereses;Intereses
2021;I;5;52;520;520002;Intereses vivienda;Intereses vivienda
2021;I;5;52;520;520010;Intereses SWAP;Intereses SWAP
2021;I;5;52;520;520050;De las Cortes de Aragón;De las Cortes de Aragón
2021;I;5;52;521;;Intereses emisión deuda;Intereses emisión deuda
2021;I;5;52;521;521000;Int. emisión deuda;Intereses de emisión de deuda
2021;I;5;53;;;Dividendos;Dividendos
2021;I;5;53;530;;Dividen. partic. sociales;Dividendos de participaciones sociales
2021;I;5;53;530;530000;De organismos y empresas;De organismos y empresas
2021;I;5;54;;;Renta de inmuebles;Renta de inmuebles
2021;I;5;54;540;;Alquil,product. inmuebles;Alquileres y productos de inmuebles
2021;I;5;54;540;540001;Renta de Inmuebles;Renta de Inmuebles
2021;I;5;54;540;540002;De San, BS y Fam;De Sanidad, Bienestar Social y Familia
2021;I;5;54;540;540006;C. Y TURISMO ALQUI.INMUEB;CULTURA Y TURISMO - ALQUILER DE INMUEBLES
2021;I;5;54;540;540008;Arrendamientos de locales;Arrendamientos de locales
2021;I;5;54;540;540009;Alquileres de viviendas;Alquileres de viviendas
2021;I;5;55;;;Produc.Concesion. y aprov;Productos de concesionarios y aprov. especiales
2021;I;5;55;550;;Reforma y Dllo. agrario;Reforma y desarrollo agrario
2021;I;5;55;550;550000;Ingresos colonos;Ingresos colonos
2021;I;5;55;550;550001;Cánones de concesiones;Cánones de concesiones
2021;I;5;55;551;;Esc. capacitación agraria;Escuelas de capacitación agraria
2021;I;5;55;551;551000;Ingresos de productos;Ingresos de productos
2021;I;5;55;552;;Aprovecham. especiales;Aprovechamientos especiales
2021;I;5;55;552;552000;De investigación agraria;De investigación agraria
2021;I;5;55;552;552001;PRODUCC. AGRARIA;PRODUCCIÓN AGRARIA
2021;I;5;55;552;552002;De producción agraria;De producción agraria
2021;I;5;55;552;552003;De protec.,gestión montes;De protección y gestión de los montes
2021;I;5;55;552;552004;De tecnología agraria;De tecnología agraria
2021;I;5;55;552;552005;Aprov. fincas agrícolas;Aprovechamientos de fincas agrícolas
2021;I;5;55;552;552006;Reservas nacionales caza;Reservas nacionales caza
2021;I;5;55;552;552007;10% Fondo mejoras forest.;10% Fondo mejoras forestales
2021;I;5;55;552;552008;Permisos caza Cotos Soc.;Permisos de caza en cotos sociales
2021;I;5;55;552;552009;Otros aprovechamientos;Otros aprovechamientos
2021;I;5;55;553;;Cánones;Cánones
2021;I;5;55;553;553000;Cánones I.T.V. Privadas;Cánones de I.T.V. privadas
2021;I;5;55;553;553001;Cánones explot. hospeder.;Cánones de explotación de hospederías
2021;I;5;55;553;553003;De Edu., Uni, Cul y Dep.;De Educación, Universidad, Cultura y Deporte
2021;I;5;55;553;553008;Cánones, gestión de residuos;Cánones, gestión de residuos
2021;I;5;55;553;553009;Otros cánones;Otros cánones
2021;I;5;55;553;553010;Canones IASS;Canones del IASS
2021;I;5;55;559;;De vivienda y rehabilit.;De vivienda y rehabilitación
2021;I;5;55;559;559009;Otros aprovechamientos;Otros aprovechamientos
2021;I;5;59;;;Otros ingr. patrimoniales;Otros ingresos patrimoniales
2021;I;5;59;590;;Otros ingr. patrimoniales;Otros ingresos patrimoniales
2021;I;5;59;590;590000;Viviendas promoción públ.;Ingresos por viviendas de promoción pública
2021;I;5;59;590;590003;Venta de locales;Venta de locales
2021;I;5;59;590;590009;Otros ingresos patrimoniales;Otros ingresos patrimoniales
2021;I;5;59;591;;Beneficios realización de inversiones financieras;Beneficios realización de inversiones financieras
2021;I;5;59;591;591000;Beneficios realización de inversiones financieras;Beneficios realización de inversiones financieras
2021;I;6;;;;Enaj. inversiones reales;Enajenación de inversiones reales
2021;I;6;60;;;De terrenos;De terrenos
2021;I;6;60;600;;Venta de terrenos;Venta de terrenos
2021;I;6;60;600;600000;Venta de terrenos;Venta de terrenos
2021;I;6;60;600;600001;De Econom.,Hcda. y Empleo;De Economía, Hacienda y Empleo
2021;I;6;60;600;600009;Otras ventas de terrenos;Otras ventas de terrenos
2021;I;6;60;600;600090;Venta terrenos 2º plazos;Venta de terrenos 2º plazos
2021;I;6;61;;;Demás inversiones reales;De las demás inversiones reales
2021;I;6;61;610;;Venta inversiones reales;Venta de inversiones reales
2021;I;6;61;610;610000;Vta invers. Reales-Varios;Venta de inversiones reales- Varios
2021;I;6;61;610;610050;Enaj inv - Cortes Aragón;Enajenación Inversiones Reales-Cortes de Aragón
2021;I;6;62;;;De inmuebles;De inmuebles
2021;I;6;62;620;;Venta de inmuebles;Venta de inmuebles
2021;I;6;62;620;620000;Venta de inmuebles;Venta de inmuebles
2021;I;6;69;;;Enaj. de otras inv reales;Enajenación de otras inversiones reales
2021;I;7;;;;Transferencias de Capital;Transferencias de Capital
2021;I;7;70;;;De Admón del Estado;De la Administración del Estado
2021;I;7;70;701;;Serv transf (Secc 32 PGE);Servicios transferidos (Sección 32 P.G.E.)
2021;I;7;70;701;701000;Serv transf (Secc 32 PGE);Servicios transferidos (Sección 32 P.G.E.)
2021;I;7;70;701;701001;Sec.32 P.N. Ordesa;Sección 32 Parque Nacional Ordesa
2021;I;7;70;702;;Subvenc. Medio Ambiente;Subvenciones de Medio Ambiente
2021;I;7;70;702;702001;Ac.Prior:Incendios forest;Acciones prioritarias: incendios forestales
2021;I;7;70;702;702002;AREA INF. PARQ.NAC.;AREAS INFLUENCIA SOCIO-ECON. PARQUES NACIONALES
2021;I;7;70;702;702004;C.Mº.Ind. Plan Avanza;C.Mº. Industria Plan Avanza
2021;I;7;70;702;702005;Conv. Ciclo Integral Agua;Convenio Ciclo Integral del Agua
2021;I;7;70;702;702006;Convenio Bailín;Convenio protección recursos barranco de Bailín
2021;I;7;70;702;702009;Otras subv Medio Ambiente;Otras subvenciones en materia de Medio Ambiente
2021;I;7;70;703;;Subv. de Econ. y Hcda;Subvenciones de Economía y Hacienda
2021;I;7;70;703;703000;Iniciativas P.Y.M.E.;Iniciativas de las Pequeñas y Medianas Empresas
2021;I;7;70;703;703009;Otras subv Econ. y Hcda.;Otras subvenciones de Economía y Hacienda
2021;I;7;70;704;;Subv. Fomento y Vivienda;Subvenciones de Fomento y Vivienda
2021;I;7;70;704;704000;Medio Ambiente;Medio Ambiente
2021;I;7;70;704;704001;Medidas anticontaminantes;Medidas anticontaminantes
2021;I;7;70;704;704002;Plan de vivienda;Plan de vivienda
2021;I;7;70;704;704009;Rehab. Edif. y viviendas;Rehabilitación de edificios y viviendas
2021;I;7;70;704;704099;Otras subv fomento;Otras subvenciones de Fomento
2021;I;7;70;705;;Subv Agric, Pesca y Alim;Subvenciones de Agricultura, Pesca y Alimentación
2021;I;7;70;705;705000;Maquin,medios producción;Maquinaria y medios de producción
2021;I;7;70;705;705001;Innovación Tecnológica;Fincas colaboradoras - Innovación Tecnológica
2021;I;7;70;705;705002;Reestructur olivar,viñedo;Reestructuración,reconversión olivar y viñedo
2021;I;7;70;705;705005;Mej explot ganad extens.;Mejora de explotaciones ganaderas extensivas
2021;I;7;70;705;705006;Campañas sanidad animal;Campañas de sanidad animal
2021;I;7;70;705;705007;A.D.S.;Agrupación Defensa Sanitaria
2021;I;7;70;705;705008;Apicultura;Apicultura
2021;I;7;70;705;705009;Otras subv de capital;Otras subvenciones de capital
2021;I;7;70;705;705010;A.T.R.I.A.S.;Agrup.Tratam. Integrado Agricultura (ATRIAS)
2021;I;7;70;705;705011;Calidad de la carne;Calidad de la carne
2021;I;7;70;705;705012;Agrup. produc agrarios;Agrupación de productos agrarios
2021;I;7;70;705;705013;Semillas, plantas viveros;Semillas y plantas de viveros
2021;I;7;70;705;705014;Industrias Agrarias;Industrias Agrarias
2021;I;7;70;705;705015;Moderniz. explotaciones;Modernización de explotaciones
2021;I;7;70;705;705016;Cofin.MAPA para IFOP;Cofinanciación M.A.P.A. para ayudas del I.F.O.P.
2021;I;7;70;705;705017;Lucha agentes nocivos;Lucha contra agentes nocivos
2021;I;7;70;705;705018;Control lechero;Control lechero
2021;I;7;70;705;705019;Sequía;Sequía
2021;I;7;70;705;705020;Forestación;Forestación
2021;I;7;70;705;705021;Agroambientales;Agroambientales
2021;I;7;70;705;705022;Cese anticipado;Cese anticipado
2021;I;7;70;705;705023;LEADER +;L.E.A.D.E.R. +
2021;I;7;70;705;705024;P.R.O.D.E.R.;P.R.O.D.E.R.
2021;I;7;70;705;705025;I.C.B.;Indemnización compensatoria básica
2021;I;7;70;705;705026;Nuevas varied. vegetales;Nuevas variedades vegetales
2021;I;7;70;705;705027;Planes Asist. Técn.,Gest.;Planes de Asistencia Técnica y Gestión
2021;I;7;70;705;705028;Plan fmto sector equino;Plan de fomento del sector equino
2021;I;7;70;705;705029;Erradicación de la E.E.B.;Erradicación de Encefalopatía Espongiforme Bovina
2021;I;7;70;705;705030;Reconv. plantac. frutícol;Reconversión de plantaciones frutícolas
2021;I;7;70;705;705031;Concurs. razas puras;Concursos y subastas de razas puras
2021;I;7;70;705;705032;Ay. Fondo Europeo Pesca;Ayudas del Fondo Europeo de Pesca
2021;I;7;70;705;705033;Apoyo Aves - Gripe Aviar;Apoyo Aves - Gripe Aviar
2021;I;7;70;705;705034;Prod. tomate para indust.;Productores de tomate para industria
2021;I;7;70;705;705035;Plan nacional subproduct.;Plan nacional de subproductos
2021;I;7;70;705;705036;Planes ord. sector porcin;Planes ordenación sector porcino
2021;I;7;70;705;705050;Proy. de Investigac. INIA;Proyectos de investigación del I.N.I.A.
2021;I;7;70;705;705051;LEADER 2007-2013;LEADER 2007-2013
2021;I;7;70;705;705052;Selec. genética EET ovino;Selección genética resistencia EET en ganado ovino
2021;I;7;70;705;705053;Desarrollo Rural Sostenib;Desarrollo Rural Sostenible
2021;I;7;70;706;;Subv.Ind,Com,Tur y C.T.U.;Subv. de Ind,Com y Tur. y Ciencia,Tecn. y Univers.
2021;I;7;70;706;706001;Seguridad Minera;Seguridad Minera
2021;I;7;70;706;706002;Plan consol. y comp. PYME;Plan consolidación y competitividad de las PYME
2021;I;7;70;706;706003;Conv.Teruel Ciudad Digit.;Convenio Teruel Ciudad Digital
2021;I;7;70;706;706004;C.Mº.Ind. Plan Avanza;C.Mº. Industria Plan Avanza
2021;I;7;70;706;706005;Programa PREE. Rehabilitación;Programa PREE. Rehabilitación
2021;I;7;70;706;706009;Otras subv. de capital;Otras subvenciones de capital
2021;I;7;70;707;;Subv. Educ.Cultura y Dep.;Subvenciones de Educación, Cultura y Deporte
2021;I;7;70;707;707000;Guarderías infantiles;Guarderías infantiles
2021;I;7;70;707;707001;Otras Subv.Educ.Cult.Dep.;Otras subvenciones de Educación, Cultura y Deporte
2021;I;7;70;707;707002;Proyectos multidiscipl.;Red de investigación- Proyectos multidisciplinares
2021;I;7;70;707;707003;Plan Nac. Investigación;Plan Nacional de Investigación
2021;I;7;70;707;707004;Proy. de Investigac. INIA;Proyectos de investigación del I.N.I.A.
